id,profit,online,age,inc,tenure,district
12037,847,0,3,5,20.15999985,1200
12038,0,0,6,6,1.330000043,1100
12039,1045,0,3,5,2.75,1200
12040,-4,0,4,6,1.909999967,1200
12041,102,0,4,3,26.82999992,1200
12042,334,0,3,6,4.329999924,1200
12043,63,0,,,0.579999983,1200
12044,343,0,,,30.07999992,1200
12045,26,0,6,6,10.40999985,1200
12047,-82,0,7,2,26.5,1200
12048,558,0,7,5,17.40999985,1300
12049,-22,0,6,3,2.410000086,1300
12051,132,0,4,4,4.829999924,1200
12052,-139,0,6,6,24.15999985,1300
12053,1288,0,7,3,18.5,1100
12054,261,0,,,13.40999985,1200
12055,123,0,4,7,8.25,1200
12056,285,0,4,9,6.909999847,1200
12057,61,0,,,0.910000026,1200
12058,-62,0,5,5,2.5,1200
12059,-123,0,5,9,19.5,1200
12061,285,0,,,34.25,1300
12062,76,0,5,8,11.5,1200
12064,640,0,2,4,8.079999924,1200
12065,-31,0,6,3,10.65999985,1200
12066,-2,0,,7,5.5,1200
12067,-6,0,,,3,1200
12068,91,0,7,1,32.5,1200
12069,800,0,7,4,5.329999924,1200
12070,-1,0,3,4,5.159999847,1200
12071,816,0,7,3,29.90999985,1100
12072,-49,0,4,9,3,1200
12073,1544,0,4,9,23.32999992,1200
12074,91,0,,,13,1200
12075,196,0,6,6,33.08000183,1300
12076,-53,0,4,6,4.909999847,1300
12077,199,0,,,3,1300
12078,150,0,2,4,5.5,1200
12080,343,0,4,3,11.5,1200
12081,-48,0,3,8,3.579999924,1200
12082,-180,0,,,34.33000183,1100
12083,-18,0,,,7,1200
12084,31,0,7,4,37.25,1200
12085,85,0,7,4,3.660000086,1100
12086,0,0,,,0.910000026,1300
12087,-21,0,5,3,7.329999924,1200
12088,-3,0,4,1,1.159999967,1100
12089,-130,0,4,7,9.829999924,1200
12090,117,0,3,8,9.659999847,1200
12091,-69,0,3,9,8.75,1200
12092,79,0,6,9,4.909999847,1200
12093,-107,0,6,6,35,1300
12094,-75,0,,,1.5,1200
12095,-31,0,,,0.330000013,1300
12096,30,0,2,,1.25,1200
12097,-5,0,,,32.40999985,1200
12099,-12,0,1,1,3.160000086,1300
12100,-186,0,7,9,14.75,1200
12101,-22,0,3,5,11.65999985,1100
12102,95,0,3,3,14.90999985,1200
12103,-18,0,2,2,1.409999967,1200
12104,-31,0,,,17.5,1300
12105,401,0,4,9,4,1200
12106,101,0,4,6,8.079999924,1200
12107,82,0,4,3,7.409999847,1300
12108,10,0,,,0.5,1200
12109,-153,0,,,8.079999924,1200
12110,-3,0,,,2.410000086,1200
12111,870,0,5,7,19.25,1200
12112,-39,0,2,3,2.25,1200
12113,62,0,,,3.160000086,1200
12114,-49,0,,,11.32999992,1200
12115,-30,0,2,6,5.25,1200
12116,-18,0,,,9.909999847,1200
12117,-164,0,3,3,13.82999992,1100
12118,317,0,2,9,3.160000086,1300
12120,7,0,4,6,4,1100
12121,-86,0,,,1.080000043,1100
12122,-91,0,2,4,2.410000086,1100
12123,491,0,,,16.57999992,1200
12126,87,0,4,8,7.829999924,1200
12128,-69,0,4,4,5.909999847,1200
12129,-143,0,2,6,1.5,1200
12130,-42,0,,,1.659999967,1100
12131,41,0,4,5,13,1200
12132,-21,0,2,3,11.15999985,1200
12133,57,0,3,6,8.25,1200
12134,-38,0,,,4.579999924,1200
12135,312,0,4,3,23.82999992,1200
12136,-34,0,,,9.5,1200
12137,398,0,3,7,5.579999924,1300
12138,59,0,4,6,11.65999985,1200
12142,-212,0,5,8,8.5,1200
12143,-77,0,,,8.75,1200
12144,145,0,7,2,29.90999985,1100
12145,2,0,,,6.579999924,1100
12146,-3,0,,,2.579999924,1200
12148,109,0,,,7.829999924,1200
12149,-8,0,4,6,2.5,1200
12150,-1,0,2,1,9.5,1200
12151,47,0,6,9,34.15999985,1200
12153,62,0,2,3,5.329999924,1200
12154,-16,0,1,5,1.580000043,1200
12155,90,0,7,2,19.90999985,1200
12156,-2,0,3,6,2.910000086,1200
12157,4,0,,,9.75,1100
12158,-6,0,2,,1.909999967,1200
12159,-33,0,4,5,0.910000026,1300
12160,-26,0,4,7,4.409999847,1200
12161,-66,0,,,4,1200
12162,-3,0,6,4,27.90999985,1300
12163,-11,0,3,8,20.25,1300
12164,-63,0,,,7.5,1200
12165,191,0,6,5,30.07999992,1200
12166,46,0,2,2,5.5,1300
12167,117,0,3,8,4.659999847,1200
12168,-46,0,3,5,2.079999924,1200
12169,15,0,6,9,29.25,1200
12170,-4,0,,3,4.829999924,1100
12171,829,0,6,2,34.25,1300
12172,-9,0,3,9,1.580000043,1200
12173,7,0,5,4,12.82999992,1100
12174,-12,0,5,5,13.5,1200
12175,-8,0,6,9,26.15999985,1200
12176,547,0,,7,7.829999924,1200
12178,0,0,4,8,4.159999847,1200
12179,16,0,,,3,1200
12180,318,0,4,6,15.82999992,1200
12181,-25,0,,,11,1200
12182,948,0,3,7,1.830000043,1200
12183,-9,0,2,2,0.409999996,1200
12184,98,0,3,9,5.409999847,1200
12185,15,0,4,5,14.90999985,1200
12186,200,0,3,9,4.25,1200
12187,-34,0,,,4.25,1200
12188,-46,0,3,4,15.65999985,1200
12189,-5,0,2,6,3.75,1200
12190,-12,0,6,9,34.5,1100
12191,-99,0,,,4.75,1200
12192,34,0,4,8,8.75,1100
12193,-175,0,2,3,4.079999924,1100
12194,-31,0,,,23.57999992,1200
12195,-80,0,5,8,18.57999992,1300
12196,-132,0,5,6,8.75,1200
12197,0,0,2,9,7.829999924,1200
12199,38,0,6,4,4.829999924,1200
12200,67,0,4,8,21.5,1200
12201,57,0,6,8,12,1200
12202,637,0,3,9,26.32999992,1200
12203,1,0,2,4,3.829999924,1200
12204,-29,0,5,3,2.660000086,1200
12205,66,0,4,3,4.659999847,1200
12206,131,0,3,8,1.409999967,1200
12207,181,0,4,5,5.5,1200
12208,-3,0,3,6,8.159999847,1200
12209,247,0,6,4,16.65999985,1200
12210,16,0,2,3,0.330000013,1200
12211,21,0,,,16.15999985,1200
12212,1428,0,,,12.75,1200
12213,-22,0,2,8,5.409999847,1200
12214,-153,0,,,22.5,1100
12215,-92,0,5,4,7.909999847,1100
12216,1642,0,3,9,3.079999924,1200
12217,93,0,4,6,7.409999847,1200
12218,181,0,4,4,6,1100
12219,67,0,3,3,5.25,1200
12220,-2,0,4,7,7.329999924,1300
12221,184,0,5,6,5.659999847,1300
12222,118,0,2,6,4,1200
12223,551,0,3,9,9.579999924,1200
12224,-70,0,,,24.5,1200
12225,149,0,3,6,14.5,1200
12226,540,0,3,6,8.75,1200
12227,-8,0,,1,0.25,1200
12228,49,0,,,0.25,1200
12229,8,0,2,3,26.57999992,1300
12231,-28,0,7,7,23.25,1200
12232,-7,0,3,7,8.25,1200
12233,148,0,,,14.25,1200
12234,322,0,5,9,5.329999924,1200
12235,-46,0,3,6,16.65999985,1300
12237,-3,0,3,5,1.909999967,1300
12238,-18,0,,,5.5,1300
12239,-87,0,4,6,14.5,1200
12240,-12,0,4,5,1.330000043,1100
12241,-59,0,,,2.5,1200
12242,-51,0,4,4,7.329999924,1300
12243,268,0,,,6.409999847,1200
12244,2,0,4,5,7.329999924,1200
12245,-31,0,4,6,4.829999924,1200
12246,408,0,5,5,21.15999985,1200
12247,224,0,5,6,11.07999992,1100
12248,11,0,3,5,4.579999924,1200
12250,600,0,2,7,0.409999996,1200
12252,936,0,3,5,12.15999985,1300
12253,-15,0,3,7,13.25,1200
12254,866,0,3,9,7.409999847,1200
12256,237,0,,,10.75,1200
12257,103,0,3,2,4.409999847,1200
12258,-64,0,4,6,5.5,1200
12259,-45,0,,,3,1200
12260,-146,0,2,3,2.329999924,1200
12261,-70,0,,,19.65999985,1200
12262,178,0,2,1,4.659999847,1200
12263,388,0,4,5,13.57999992,1200
12264,-74,0,5,4,24.40999985,1200
12266,-149,0,7,3,27.15999985,1100
12267,105,0,3,9,12.40999985,1200
12268,-9,0,3,9,8.079999924,1200
12269,77,0,,,0.829999983,1100
12270,-8,0,,,0.910000026,1200
12271,24,0,,,4.909999847,1200
12272,10,0,,,0.159999996,1200
12273,94,0,3,7,11,1200
12274,-81,0,6,8,14.25,1200
12275,-61,0,4,6,7.909999847,1100
12276,-79,0,5,9,14,1200
12277,-15,0,,,2.910000086,1200
12278,-163,0,5,9,2.329999924,1200
12279,-114,0,6,2,20.5,1300
12280,53,0,3,2,14.57999992,1300
12283,-137,0,5,7,21.57999992,1200
12284,-30,0,,,0.75,1200
12285,15,0,4,5,1.330000043,1300
12286,1179,0,,,10.90999985,1300
12288,22,0,1,5,2.660000086,1200
12289,-183,0,,,8.5,1200
12290,-42,0,,,12.75,1200
12292,34,0,,,4.909999847,1200
12293,-109,0,7,3,19.07999992,1200
12294,-37,0,3,7,5.409999847,1200
12295,177,0,5,6,15.40999985,1200
12296,-84,0,3,,2.829999924,1200
12297,1305,0,3,4,18.5,1200
12298,80,0,4,8,28.40999985,1200
12299,-2,0,,,5,1100
12300,-2,0,1,,0.660000026,1200
12301,60,0,,6,2.660000086,1100
12302,1335,0,7,8,11.40999985,1200
12304,311,0,4,6,0.75,1200
12305,2,0,,,4.75,1200
12307,-150,0,,,8.909999847,1200
12308,62,0,3,1,3.5,1200
12309,468,0,6,4,8.409999847,1200
12310,6,0,,,4.25,1200
12311,18,0,4,4,10.57999992,1100
12312,-30,0,,,24.90999985,1100
12314,662,0,2,6,8.5,1100
12315,96,0,4,9,30.07999992,1200
12316,-59,0,7,6,21.65999985,1200
12317,-9,0,,,3.660000086,1200
12318,-54,0,6,3,19.75,1200
12319,-94,0,3,7,3.829999924,1200
12320,585,0,3,6,9.75,1200
12321,133,0,6,3,5.75,1200
12322,-31,0,,,4.25,1300
12323,-76,0,,,28.90999985,1200
12324,176,0,6,5,5.579999924,1200
12325,10,0,6,5,0.660000026,1200
12326,-36,0,3,3,5.329999924,1200
12327,-40,0,2,8,10.57999992,1200
12328,213,0,3,9,2,1200
12329,561,0,4,8,10.32999992,1200
12330,17,0,3,4,9.829999924,1100
12331,144,0,4,4,7.579999924,1200
12332,-8,0,3,6,0.660000026,1200
12333,553,0,5,4,25,1200
12334,-74,0,4,9,4.579999924,1200
12335,-28,0,,,1.75,1200
12336,-54,0,7,5,3.579999924,1200
12337,-30,0,5,6,13.15999985,1200
12339,-21,0,3,4,2.660000086,1200
12340,-29,0,3,2,10.65999985,1300
12341,-76,0,2,9,6.159999847,1200
12342,45,0,2,7,4,1200
12343,172,0,6,6,2.910000086,1200
12344,-57,0,7,3,0.579999983,1100
12345,-80,0,5,6,19.82999992,1200
12346,278,0,7,3,24.90999985,1200
12347,88,0,6,5,19,1200
12348,-2,0,,,7.409999847,1200
12349,264,0,,,7.75,1200
12350,-18,0,7,3,5.409999847,1300
12351,-19,0,5,5,2.329999924,1200
12352,-13,0,,,25.5,1200
12354,461,0,4,6,0.660000026,1200
12355,-171,0,1,6,4.659999847,1200
12357,-85,0,,,11.75,1200
12358,1,0,2,7,14.15999985,1200
12359,558,0,3,4,11.40999985,1200
12360,132,0,4,6,6.329999924,1100
12361,-37,0,5,4,7.5,1200
12362,-67,0,6,5,37.15999985,1200
12363,27,0,,,3.5,1200
12364,33,0,3,5,7.409999847,1200
12367,100,0,5,6,10.5,1200
12368,10,0,,,0.5,1200
12369,-85,0,,,1.5,1200
12370,-26,0,,,17.5,1200
12371,-129,0,1,7,22.65999985,1300
12372,-31,0,,,6.829999924,1200
12374,262,0,7,1,16.25,1300
12375,-68,0,4,6,3,1100
12376,77,0,,,13.15999985,1200
12377,45,0,3,4,5,1100
12378,-37,0,7,9,7.829999924,1200
12379,13,0,,,16.25,1300
12380,-38,0,,,2.660000086,1200
12381,-41,0,,,6.75,1200
12383,-115,0,6,1,28.25,1200
12384,185,0,3,5,4.409999847,1200
12385,73,0,,,22.07999992,1200
12386,375,0,2,3,9,1200
12387,-11,0,4,6,3.829999924,1200
12388,-104,0,,,3.75,1200
12389,373,0,5,9,15.32999992,1200
12390,81,0,3,6,16.40999985,1200
12392,96,0,4,3,11.75,1300
12393,-173,0,5,6,13.15999985,1300
12394,154,0,3,9,7.409999847,1200
12395,-2,0,,,6.409999847,1200
12397,-107,0,5,7,12.90999985,1100
12398,114,0,3,6,2.160000086,1100
12399,-23,0,4,9,17,1200
12400,-29,0,4,9,6.5,1200
12401,-11,0,1,6,5.079999924,1300
12403,153,0,4,6,12.25,1200
12405,-67,0,4,8,20.82999992,1100
12406,14,0,5,9,20.75,1200
12407,-165,0,3,3,9.75,1200
12408,465,0,7,4,20,1200
12409,-2,0,4,4,0.5,1300
12410,317,0,,,11.07999992,1200
12411,-7,0,5,6,9.159999847,1300
12413,16,0,1,6,3.329999924,1200
12414,15,0,2,9,8.75,1200
12415,694,0,3,4,7.409999847,1200
12416,29,0,,,24.82999992,1100
12417,-23,0,,,3.579999924,1300
12418,265,0,5,4,26.32999992,1200
12419,297,0,3,6,11.82999992,1200
12421,-39,0,5,8,1,1200
12422,-108,0,3,9,19.75,1200
12424,-6,0,,,0.409999996,1100
12425,309,0,6,9,28.40999985,1200
12426,31,0,7,7,9.829999924,1200
12427,-30,0,,,4.159999847,1100
12428,15,0,3,3,1,1200
12430,-107,0,2,3,3.910000086,1200
12431,233,0,3,6,11.57999992,1200
12432,-3,0,,,4.75,1200
12433,357,0,5,9,22.15999985,1200
12434,258,0,7,3,8.579999924,1200
12435,440,0,5,7,19.07999992,1200
12436,65,0,1,7,4.409999847,1200
12438,24,0,3,6,7.659999847,1200
12439,74,0,4,5,15.40999985,1200
12441,117,0,4,4,25.25,1300
12442,-25,0,6,2,18.57999992,1200
12443,490,0,,,2.660000086,1200
12445,121,0,4,7,5.329999924,1300
12446,-25,0,,,19,1100
12447,-52,0,3,1,14.32999992,1200
12448,-1,0,4,4,13.32999992,1300
12449,936,0,,,23.32999992,1200
12451,261,0,5,6,26.5,1200
12452,318,0,7,8,12.57999992,1200
12453,-26,0,,,2.660000086,1100
12454,-16,0,3,8,5.909999847,1300
12456,-29,0,,,1.580000043,1200
12457,-37,0,,,7.079999924,1200
12458,-66,0,3,,10.90999985,1200
12459,-69,0,7,2,22.07999992,1200
12460,-136,0,6,3,24.32999992,1200
12462,-60,0,3,5,3.829999924,1200
12463,-52,0,2,6,2.579999924,1200
12464,-30,0,5,5,32.83000183,1300
12465,-18,0,6,2,6.159999847,1300
12467,82,0,3,7,7,1200
12468,-3,0,,,7.409999847,1100
12469,331,0,3,9,14.82999992,1200
12470,-59,0,,,1.159999967,1200
12471,-99,0,5,1,17.32999992,1200
12472,140,0,,,4.5,1100
12473,-13,0,,1,1.080000043,1200
12474,-69,0,4,6,3.160000086,1200
12475,144,0,,,2.579999924,1200
12476,192,0,7,5,3.079999924,1300
12477,-58,0,2,1,4.159999847,1200
12478,-91,0,,,0.660000026,1200
12479,-51,0,,,3.910000086,1200
12480,-6,0,5,5,1.330000043,1200
12481,702,0,3,7,2.579999924,1100
12482,156,0,5,8,7.659999847,1200
12483,673,0,3,8,3.079999924,1200
12484,-151,0,3,9,4.5,1200
12485,-39,0,4,4,22.32999992,1300
12486,921,0,4,7,1.580000043,1200
12487,256,0,4,4,19.15999985,1200
12488,-107,0,2,7,4.75,1200
12489,97,0,,,27.82999992,1200
12490,177,0,3,6,5.079999924,1200
12491,-20,0,4,9,25.75,1200
12492,-90,0,6,6,28.40999985,1200
12493,-7,0,3,5,3.410000086,1200
12494,12,0,,,9.079999924,1200
12495,-8,0,1,,2.829999924,1200
12496,-75,0,7,6,26.25,1200
12497,183,0,7,1,10.82999992,1200
12498,-51,0,5,4,3.5,1300
12500,424,0,7,3,23.75,1200
12501,54,0,3,3,1.409999967,1300
12502,-25,0,,,7.579999924,1200
12503,18,0,4,4,14.82999992,1200
12504,80,0,,,9.079999924,1200
12505,379,0,5,4,21.65999985,1200
12506,-110,0,5,3,25.15999985,1200
12507,143,0,4,7,22.90999985,1200
12508,52,0,4,7,4.5,1200
12509,74,0,,,32.90999985,1300
12510,611,0,,,31.25,1200
12511,-55,0,6,1,15,1200
12512,-16,0,2,6,7.5,1100
12514,364,0,4,6,6.75,1300
12515,-38,0,2,8,2.160000086,1200
12516,164,0,7,3,31.75,1200
12517,223,0,4,4,5.909999847,1200
12518,336,0,,,3.75,1200
12520,-71,0,3,2,4.659999847,1100
12521,-48,0,2,9,7.409999847,1200
12522,29,0,7,,10.65999985,1200
12523,-26,0,2,1,11.82999992,1300
12524,-27,0,3,6,11.15999985,1200
12525,-16,0,,,17.90999985,1200
12527,80,0,5,6,2.579999924,1200
12528,-23,0,2,6,2.579999924,1100
12529,-219,0,6,4,5.5,1200
12530,-216,0,6,8,13,1200
12531,357,0,6,9,26.65999985,1200
12532,24,0,,,5.5,1200
12534,-15,0,,,24.75,1200
12535,-86,0,3,9,2.329999924,1200
12536,51,0,3,6,13,1200
12537,-2,0,,,30.40999985,1300
12538,-16,0,3,6,2,1200
12539,-34,0,3,4,15.90999985,1200
12540,-63,0,6,6,17.65999985,1300
12541,62,0,3,8,7.25,1200
12542,-16,0,,,15.57999992,1200
12543,3,0,,,1.659999967,1300
12544,-37,0,3,5,19.5,1200
12545,1,0,2,7,6.409999847,1200
12546,353,0,4,6,16.75,1200
12547,331,0,,,4.909999847,1200
12549,-4,0,3,6,11.07999992,1200
12550,832,0,3,6,6.329999924,1200
12552,949,0,6,2,24.07999992,1200
12553,-18,0,7,1,2.579999924,1100
12556,-35,0,6,7,10.65999985,1200
12557,-36,0,7,1,15.07999992,1200
12558,796,0,3,6,1.5,1200
12560,3,0,,,0.660000026,1200
12561,-33,0,,,0.409999996,1200
12562,995,0,6,1,21.57999992,1300
12563,-30,0,,,8.579999924,1200
12564,-64,0,2,7,4.829999924,1200
12566,4,0,,,0.579999983,1200
12568,-10,0,3,9,6.409999847,1200
12569,179,0,4,1,17.75,1300
12570,253,0,,,15.75,1200
12571,23,0,,,15.57999992,1200
12572,42,0,4,5,19.65999985,1200
12573,532,0,5,6,23.57999992,1200
12576,91,0,3,5,17.65999985,1200
12577,-44,0,3,5,4.079999924,1100
12579,268,0,4,6,2,1200
12580,-30,0,6,3,23.40999985,1200
12582,707,0,3,8,12.07999992,1200
12583,-124,0,4,5,3.660000086,1200
12584,-23,0,3,6,2.910000086,1200
12585,142,0,3,9,5.909999847,1200
12586,124,0,4,7,30,1300
12587,11,0,2,6,3.410000086,1200
12589,-25,0,,,22.57999992,1200
12590,-16,0,,,25.07999992,1300
12591,-34,0,2,6,10.25,1200
12592,129,0,4,9,25.65999985,1200
12594,14,0,,,1.659999967,1200
12597,-27,0,2,5,1.330000043,1100
12598,119,0,6,6,30.25,1200
12599,194,0,4,8,16.82999992,1200
12600,-36,0,2,5,7,1100
12601,-4,0,2,6,2.579999924,1200
12602,312,0,6,9,6.079999924,1200
12603,-45,0,5,6,28.25,1300
12604,-29,0,6,1,11.65999985,1200
12605,118,0,3,2,15.82999992,1200
12606,-33,0,,,20.07999992,1200
12607,-150,0,2,4,2.329999924,1100
12608,-68,0,5,9,15.5,1200
12609,-48,0,,,4,1200
12610,787,0,4,7,17.82999992,1200
12611,-25,0,3,4,7,1200
12612,1817,0,,6,10.07999992,1300
12613,546,0,7,3,27.65999985,1200
12614,-7,0,4,3,20.5,1300
12615,-140,0,,,17.32999992,1100
12616,-103,0,7,,21.5,1200
12617,262,0,2,8,5.75,1200
12618,-144,0,5,7,12.82999992,1200
12619,91,0,2,6,3.5,1200
12620,-31,0,2,8,7.659999847,1200
12621,-36,0,3,7,7.409999847,1200
12622,-37,0,,,3.329999924,1200
12623,1,0,4,5,19.57999992,1200
12624,1,0,,,10.90999985,1200
12625,-4,0,6,3,15,1200
12626,2,0,4,1,1.830000043,1200
12627,-25,0,,,3.579999924,1100
12628,-24,0,,,2,1200
12629,352,0,,,8.25,1200
12630,-26,0,4,5,4.159999847,1100
12631,125,0,,3,11,1200
12632,58,0,5,9,24.90999985,1200
12633,60,0,5,9,3.75,1200
12634,189,0,5,6,36.90999985,1200
12635,1,0,,,0.5,1200
12637,13,0,3,3,4.25,1200
12638,2,0,2,7,11.07999992,1200
12639,-3,0,,,3.5,1200
12640,139,0,,,3.5,1200
12641,-42,0,,,2.660000086,1200
12642,232,0,4,9,24.15999985,1200
12643,-150,0,5,6,9.25,1300
12644,131,0,3,4,7.409999847,1200
12645,-25,0,4,9,12.75,1200
12646,5,0,3,6,5.409999847,1200
12647,-13,0,,,13.5,1200
12648,-26,0,4,7,18.82999992,1200
12649,25,0,,,3.079999924,1200
12650,-43,0,,,1.080000043,1200
12651,126,0,4,6,1.909999967,1200
12652,0,0,,,1.330000043,1200
12653,20,0,5,8,4.579999924,1200
12654,-6,0,,,0.910000026,1100
12655,-68,0,,,7.079999924,1200
12656,-50,0,5,3,11.65999985,1200
12657,-44,0,4,8,15.40999985,1200
12658,218,0,7,8,31.5,1200
12659,17,0,5,6,9.579999924,1200
12660,251,0,,,0.5,1200
12661,18,0,7,6,17.75,1200
12662,540,0,,,11.5,1200
12663,177,0,3,6,6.25,1200
12664,385,0,,,1.080000043,1200
12665,-60,0,3,6,0.579999983,1200
12667,377,0,5,6,3.329999924,1100
12668,391,0,2,6,8,1200
12669,67,0,4,6,16.40999985,1200
12670,596,0,,,21.40999985,1200
12671,-29,0,,,1.330000043,1200
12672,13,0,2,1,3.329999924,1200
12673,12,0,6,8,34.75,1200
12674,-15,0,4,8,23.57999992,1100
12675,-17,0,3,5,5.409999847,1200
12677,-133,0,3,8,13.15999985,1200
12678,-49,0,3,6,2.5,1200
12679,-47,0,,,3.829999924,1200
12680,-6,0,6,6,1.75,1200
12681,-43,0,,,2.079999924,1200
12682,192,0,,,7.579999924,1200
12684,-5,0,4,7,0.330000013,1100
12686,-30,0,6,7,2.329999924,1200
12687,669,0,,,30.07999992,1200
12688,-39,0,5,9,12.90999985,1200
12689,-13,0,,,0.330000013,1200
12690,-72,0,3,3,1.25,1200
12691,401,0,4,6,10.5,1200
12692,5,0,,,0.579999983,1200
12693,-81,0,2,5,4.329999924,1200
12694,158,0,4,6,5.079999924,1200
12695,651,0,6,5,32.58000183,1300
12696,-51,0,3,8,2,1200
12697,437,0,5,9,28.57999992,1200
12698,160,0,4,4,9,1100
12699,-9,0,,,5.659999847,1100
12700,660,0,7,1,7.579999924,1200
12701,-45,0,4,8,6.079999924,1200
12702,199,0,,,2.079999924,1200
12703,144,0,5,9,30.25,1200
12704,10,0,3,,4.079999924,1300
12705,96,0,4,4,6.079999924,1200
12706,-177,0,2,8,6.579999924,1200
12707,25,0,2,6,5.75,1200
12708,-125,0,,,3.25,1100
12709,-68,0,,,2.25,1200
12710,-71,0,,,0.75,1300
12711,402,0,2,6,5.25,1200
12712,-8,0,5,,8.909999847,1200
12713,53,0,7,1,5.579999924,1200
12714,-6,0,3,9,2.829999924,1200
12715,274,0,7,5,33.58000183,1100
12718,89,0,,,0.829999983,1300
12719,-11,0,4,9,19.07999992,1200
12720,700,0,,,7.75,1200
12721,1189,0,4,5,33.40999985,1100
12722,-60,0,6,6,30.07999992,1200
12723,-16,0,7,4,2.160000086,1300
12724,247,0,4,4,9,1200
12725,922,0,,,8.829999924,1100
12726,-23,0,4,7,6.329999924,1200
12727,5,0,7,4,29.25,1100
12728,-92,0,3,4,7.159999847,1200
12729,-72,0,2,6,5.829999924,1200
12730,-112,0,5,5,34.90999985,1100
12731,-36,0,2,7,2.160000086,1200
12732,-2,0,,,1.159999967,1300
12734,78,0,4,7,8.329999924,1300
12735,15,0,7,3,14.15999985,1300
12736,116,0,,,15.07999992,1200
12738,220,0,2,9,3.329999924,1200
12739,-9,0,4,9,1.580000043,1200
12740,14,0,2,6,4.159999847,1200
12743,587,0,7,4,3.910000086,1200
12744,-31,0,3,3,5.329999924,1100
12745,-85,0,3,2,17.25,1200
12746,228,0,7,1,4.579999924,1200
12747,16,0,,,6.329999924,1100
12748,-6,0,7,1,25.82999992,1300
12749,-61,0,1,5,4.329999924,1200
12750,0,0,2,,2.329999924,1200
12751,-29,0,3,1,5.75,1200
12752,-180,0,2,7,8.079999924,1300
12753,-97,0,5,3,18.75,1200
12754,-73,0,4,7,5.579999924,1300
12755,40,0,5,6,21.65999985,1300
12756,353,0,2,4,7.079999924,1300
12757,-32,0,6,7,22.07999992,1200
12758,453,0,3,9,1.659999967,1200
12759,-36,0,,,2.75,1200
12760,111,0,3,9,12.07999992,1200
12761,-209,0,5,7,26.75,1200
12762,-14,0,4,6,7.579999924,1200
12763,-55,0,3,5,4.329999924,1200
12765,16,0,3,6,19.40999985,1200
12766,-10,0,3,6,14.90999985,1200
12767,-45,0,,,6.329999924,1200
12768,-20,0,,,2.660000086,1200
12770,714,0,,,19.25,1200
12771,79,0,5,6,3.5,1200
12772,-3,0,2,3,4.75,1200
12774,14,0,4,6,2.660000086,1200
12775,88,0,2,1,10.15999985,1300
12776,46,0,5,6,20,1200
12777,276,0,2,2,2.5,1200
12778,-84,0,,,13,1200
12779,-3,0,2,5,6.659999847,1200
12780,104,0,6,7,6,1200
12781,-123,0,6,4,17.5,1200
12782,740,0,,,26.32999992,1200
12783,695,0,,,22.90999985,1100
12784,-8,0,5,4,11.40999985,1300
12785,-80,0,6,2,5.829999924,1300
12786,-110,0,5,4,30.07999992,1200
12787,315,0,4,9,11.15999985,1200
12789,49,0,5,8,11.5,1200
12790,93,0,4,9,19.40999985,1300
12791,1,0,3,3,13.32999992,1200
12792,22,0,4,1,7.25,1200
12793,-56,0,6,3,31.5,1200
12794,220,0,5,6,0.330000013,1100
12795,-105,0,7,,4.25,1300
12796,-208,0,3,4,27.40999985,1300
12797,-27,0,4,6,25.15999985,1300
12800,621,0,3,9,18.57999992,1200
12801,689,0,4,9,9.75,1200
12802,173,0,,,3,1200
12803,-119,0,2,5,13.40999985,1200
12804,-59,0,4,4,6.079999924,1100
12805,40,0,5,6,19.90999985,1200
12806,123,0,5,4,26.25,1300
12807,-19,0,,,3.25,1300
12808,-66,0,1,8,4,1200
12809,116,0,,,19.15999985,1300
12810,-2,0,2,4,3.410000086,1300
12811,295,0,2,7,7.5,1200
12812,160,0,4,8,1.330000043,1200
12813,1271,0,3,7,11.25,1200
12814,-148,0,,,11.57999992,1300
12815,78,0,,,23.25,1200
12816,-20,0,4,6,17.15999985,1100
12817,77,0,2,6,3,1200
12818,-113,0,2,3,5.079999924,1200
12819,115,0,3,6,3.660000086,1200
12820,33,0,4,9,0.330000013,1200
12821,73,0,2,8,2.5,1300
12822,71,0,3,8,13.75,1200
12823,162,0,4,9,22.57999992,1200
12824,-9,0,,,2,1200
12825,714,0,6,6,14.57999992,1200
12826,162,0,7,7,7.909999847,1200
12827,304,0,,,23.07999992,1200
12828,13,0,4,4,1.75,1200
12829,137,0,4,5,4.909999847,1200
12830,-93,0,3,5,13.40999985,1200
12831,-42,0,,,0.579999983,1200
12833,301,0,7,4,31.82999992,1200
12834,44,0,,,38.75,1200
12835,-28,0,,,2,1200
12836,-33,0,3,9,2.410000086,1200
12837,63,0,,,2.660000086,1200
12839,-1,0,2,6,5.75,1100
12840,-1,0,7,3,22.57999992,1300
12841,-125,0,,,13.32999992,1200
12842,-62,0,2,9,5.75,1200
12843,50,0,2,,3.5,1200
12844,0,0,3,,4.25,1200
12845,-49,0,3,3,3.25,1200
12847,0,0,1,5,12.40999985,1200
12849,117,0,4,6,4.079999924,1200
12850,476,0,,,2.5,1100
12851,-13,0,,,4.079999924,1100
12852,88,0,3,6,7.75,1200
12853,758,0,3,7,9.329999924,1200
12854,-30,0,,,1.659999967,1200
12855,161,0,4,9,25.5,1200
12856,-14,0,,,0.829999983,1200
12857,53,0,4,9,16.75,1200
12858,-83,0,4,8,7.159999847,1200
12859,-44,0,5,4,16.25,1200
12860,-90,0,6,7,12.90999985,1200
